Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
191,9,2010,78563,1,1,0,173,63,54,5.0,2.35
1051,9,2014,34669,4,1,0,131,9,292,7.0,2.9
1035,4,2017,17000,4,1,0,307,21,351,5.0,7.65
1029,4,2016,66000,1,1,0,412,14,342,5.0,6.4
1758,10,2014,102418,1,1,0,64,89,1,7.0,10.1
1138,8,2014,48800,4,1,0,258,10,333,5.0,4.25
1777,7,2019,10601,1,0,0,23,102,121,7.0,19.65
1578,10,2017,8200,1,1,0,384,25,286,5.0,4.4
758,6,2012,100000,4,1,0,241,10,321,5.0,3.25
283,10,2012,78000,1,1,0,217,26,283,5.0,2.8
177,8,2015,50000,1,1,0,232,14,293,8.0,4.3
282,2,2006,89327,1,1,3,217,26,283,5.0,1.55
402,2,2007,98000,4,1,2,9,79,91,5.0,4.7
476,7,2017,24700,4,1,0,248,12,344,5.0,7.07
560,4,2018,9434,4,1,0,253,10,317,5.0,5.75
1095,9,2012,29000,4,1,0,241,10,334,5.0,3.25
1795,3,2017,22440,1,0,0,339,37,24,5.0,8.89
449,9,2015,73070,4,1,0,203,36,41,5.0,5.9
471,8,2016,21771,4,1,0,248,12,344,5.0,4.95
1156,4,2014,62000,1,1,0,217,14,303,5.0,3.75
510,7,2017,37024,1,0,0,189,39,56,5.0,10.97
37,7,2014,60336,1,0,2,103,110,184,5.0,24.94
526,8,2014,26008,4,1,0,317,139,252,5.0,1.97
326,6,2010,90000,1,1,2,287,26,283,5.0,1.4
1788,3,2018,35569,4,1,0,188,11,294,5.0,7.27
1466,8,2013,40000,1,1,0,331,29,330,5.0,4.0
475,8,2015,45000,4,1,0,248,12,344,5.0,4.75
716,4,2015,42000,4,1,0,188,10,312,5.0,5.1
15,3,2012,46913,1,0,0,125,110,184,5.0,16.11
901,4,2014,62000,1,0,0,18,98,142,7.0,10.55
1728,0,2017,15000,1,0,0,60,102,124,7.0,30.0
1501,8,2002,69000,1,1,0,248,54,275,5.0,1.6
1310,5,2012,41367,1,0,0,150,72,119,5.0,18.49
1021,7,2018,15982,4,1,0,307,21,351,5.0,9.96
1173,5,2013,99595,1,1,2,354,14,299,5.0,4.75
102,4,2012,49000,1,0,2,177,90,172,5.0,15.5
1365,7,2013,48272,1,1,0,7,105,40,6.0,11.82
1702,4,2008,63000,4,1,0,77,49,55,5.0,2.05
1200,0,2016,77000,0,1,0,403,144,260,5.0,3.3
1083,9,2013,11734,4,1,0,180,137,217,8.0,2.25
27,7,2014,62012,1,0,0,213,58,123,5.0,20.12
680,2,2017,46000,0,1,0,383,10,317,5.0,4.95
477,3,2016,45449,1,1,0,408,37,365,5.0,7.48
1248,9,2004,85000,4,0,2,7,50,97,5.0,5.5
414,6,2005,88000,4,1,2,65,33,0,5.278735151413753,1.7
7,7,2013,45330,1,0,0,174,58,83,5.0,13.19
1138,9,2012,88000,4,1,0,258,10,333,5.0,3.85
1045,4,2016,45376,1,1,0,413,14,294,5.0,5.75
925,10,2014,81000,1,1,0,131,74,75,7.0,9.0
170,7,2012,83381,4,1,0,246,12,311,5.0,2.21
239,7,2017,78526,1,1,0,356,37,368,5.0,8.09
108,3,2017,27313,1,0,0,116,114,193,5.0,48.63
57,3,2015,42747,1,0,2,95,58,122,5.0,39.47
134,3,2015,42265,1,0,2,305,64,150,5.0,22.24
700,9,2009,21000,4,0,0,263,10,312,5.0,2.6
510,0,2016,55100,1,0,0,189,39,56,5.0,12.0
8,2,2014,70000,1,0,0,194,58,123,5.0,18.0
1336,9,2007,55000,4,0,3,3,123,223,5.0,9.99
694,8,2012,58235,4,1,0,291,10,310,5.0,2.45
238,9,2017,26000,1,1,0,356,37,368,5.0,8.99
1848,8,2011,35000,1,1,0,299,46,13,5.0,3.15
1048,6,2017,24000,1,1,0,413,14,294,5.0,8.2
862,0,2016,98000,1,1,0,139,65,45,7.0,11.5
751,3,2016,44487,1,1,0,347,25,345,5.0,7.3
970,2,2008,65000,4,1,0,278,137,239,5.0,1.59
694,4,2015,34951,4,1,2,291,10,310,5.0,3.15
883,8,2015,52373,1,1,2,139,74,45,7.0,8.5
1474,5,2010,66285,1,1,0,271,12,303,5.0,3.0
149,9,2012,66000,1,0,0,138,114,193,5.0,21.0
477,5,2016,43000,1,1,0,408,37,365,5.0,7.75
1251,9,2013,45200,1,0,0,1,72,119,5.0,23.0
914,9,2016,41000,1,0,0,156,74,75,7.0,13.75
445,7,2017,39430,4,0,0,224,36,41,5.0,8.29
1159,3,2014,83274,1,1,0,354,14,299,5.0,5.79
1307,3,2017,32324,1,0,0,123,70,119,5.0,30.5
419,9,2011,49999,4,1,0,188,36,42,5.0,3.8
1645,1,2014,66000,1,1,0,138,109,327,7.0,4.45
758,4,2012,54000,4,1,0,241,10,321,5.0,3.3
216,6,2009,80000,1,1,2,294,14,352,5.0,1.75
465,1,2011,72000,4,0,2,60,53,61,5.0,5.5
518,10,2017,44865,1,1,0,275,39,56,5.0,13.35
4,4,2017,22000,1,0,2,293,58,80,5.0,22.5
664,4,2013,57478,4,1,2,188,42,48,5.0,5.25
725,5,2011,75000,1,1,0,338,25,350,5.0,3.75
494,7,2015,50624,1,1,0,375,37,365,7.0,6.32
634,1,2018,75000,1,0,0,344,39,59,5.0,7.75
293,2,2006,87000,4,1,2,138,44,2,5.0,1.37
706,9,2010,62000,4,1,0,291,10,310,5.0,2.1
1182,5,2016,41372,1,1,0,376,14,342,5.0,9.3
1761,0,2015,70000,1,1,0,64,89,1,7.0,12.0
1286,10,2017,35000,1,0,0,221,70,67,5.0,23.5
972,5,2006,71993,4,1,0,278,137,239,5.0,1.8
1322,2,2013,62000,1,0,2,123,70,119,5.0,12.5
1147,4,2015,51000,1,1,0,354,14,299,5.0,4.74
577,7,2016,26038,4,1,0,253,10,318,5.0,5.43
1737,7,2018,37713,1,0,2,50,112,116,7.0,31.62
1743,8,2011,78088,4,1,0,47,66,64,8.0,6.3
245,7,2017,30453,1,1,0,352,37,364,5.0,8.45
304,10,2016,54000,4,1,0,229,9,338,5.0,5.0
1731,2,2011,190000,1,1,0,26,112,120,7.0,13.0
1138,5,2012,65097,4,1,0,258,10,333,5.0,4.7
1542,10,2012,282000,4,1,0,69,52,103,5.0,3.3
1203,6,2009,111000,4,1,2,253,1,278,5.0,1.51
1434,7,2013,63295,1,1,0,255,29,22,5.0,6.09
1030,9,2015,35770,4,1,0,307,21,351,5.0,5.95
539,5,2012,125928,1,1,0,349,39,57,5.0,9.0
1511,8,2015,45000,1,0,0,332,37,12,5.0,4.25
1322,5,2013,21000,1,0,0,123,70,119,5.0,23.5
346,9,2011,54774,4,0,0,31,79,132,5.0,6.35
1003,2,2014,41123,4,1,0,360,144,279,5.0,3.4
84,2,2014,48000,1,0,0,348,64,150,5.0,21.6
1849,2,2011,173000,1,1,0,299,46,13,5.0,4.0
1134,10,2018,12000,1,1,0,364,14,299,5.0,5.5
807,9,2012,34000,1,0,0,46,74,83,5.0,19.25
725,5,2012,71360,1,1,0,338,25,350,5.0,3.95
1045,9,2012,74000,1,1,2,413,14,294,5.0,4.25
793,7,2018,28937,1,1,0,193,57,119,5.0,17.02
1059,5,2012,82085,1,1,0,308,14,346,7.0,6.5
334,1,2011,68465,4,1,0,143,9,288,5.0,2.95
1677,3,2013,63854,1,1,0,328,19,337,5.0,7.12
1184,2,2018,3000,1,0,0,376,14,342,5.0,11.25
419,4,2009,65055,4,1,0,188,36,42,5.0,2.75
877,5,2015,120000,1,1,0,139,74,45,7.0,12.0
686,9,2014,64241,4,1,0,288,10,317,5.0,3.67
1265,10,2001,121000,1,1,0,127,72,371,5.0,5.0
860,10,2008,2200,4,1,0,147,23,303,5.0,2.3
1493,10,2008,88123,1,1,0,248,54,275,5.0,2.2
1280,10,2014,79000,1,0,0,38,113,173,7.0,41.0
134,1,2016,28143,1,0,0,305,64,150,5.0,28.5
1845,9,2015,23001,4,1,0,128,46,8,5.0,5.49
7,0,2013,82002,1,0,2,174,58,83,5.0,17.5
342,1,2009,75000,1,1,0,88,26,283,5.0,1.99
629,7,2016,37451,1,1,0,344,39,58,5.0,6.64
1773,5,2017,67000,1,1,0,85,83,85,7.0,16.5
565,10,2016,25000,4,1,0,253,10,318,5.0,5.0
1787,9,2017,12000,4,1,0,188,11,294,5.0,5.4
1459,8,2017,25000,4,1,0,387,138,248,5.0,2.99
419,6,2011,95936,4,1,0,188,36,42,5.0,4.1
559,7,2018,5354,4,0,0,253,10,317,5.0,6.76
1814,2,2016,42000,4,1,2,249,145,303,5.0,5.5
1160,3,2014,44282,1,1,0,388,14,299,5.0,5.99
1389,4,2012,70000,1,1,0,331,29,330,5.0,2.59
779,9,2013,31400,1,0,0,166,74,146,5.0,26.75
1034,10,2016,50000,1,1,0,412,14,342,5.0,8.5
51,1,2011,53000,1,0,0,56,58,112,5.0,23.0
334,10,2014,21727,4,1,0,143,9,289,5.0,3.35
582,1,2012,43000,1,0,2,32,76,155,7.0,10.75
892,8,2013,75000,1,1,0,39,74,45,8.0,6.29
1432,1,2014,73557,1,1,0,273,29,22,5.0,7.75
23,4,2012,44555,1,0,0,135,58,76,5.0,13.5
1051,3,2013,54885,4,1,0,131,9,292,7.0,3.75
934,9,2011,76000,1,1,2,91,93,30,7.0,3.75
1196,6,2006,101000,4,1,2,253,144,282,5.0,1.5
1199,2,2005,66000,4,1,0,91,1,270,5.0,1.45
1115,3,2013,84360,4,1,0,142,40,10,5.0,4.12
1773,9,2016,25121,1,1,0,85,83,85,7.0,17.11
1745,10,2015,100000,1,1,2,64,89,1,7.0,10.25
1825,8,2011,66035,1,1,0,340,12,296,5.0,2.49
1709,10,2015,190000,4,1,2,179,35,345,5.0,3.85
257,5,2014,85670,1,1,0,349,37,349,5.0,6.25
569,5,2015,35000,1,1,0,372,3,288,5.0,4.88
445,9,2016,8000,4,0,0,224,36,41,5.0,9.45
1749,5,2007,162000,1,1,2,56,89,3,8.0,4.8
529,8,2012,60000,4,1,0,317,139,252,5.0,1.99
698,5,2010,70600,4,1,0,291,10,310,5.0,2.8
1250,1,2011,25000,4,0,2,43,50,143,5.0,22.0
828,5,2012,75000,1,1,0,154,95,266,7.0,4.3
1485,3,2014,85071,1,0,0,287,58,72,5.0,9.75
1174,0,2015,40000,4,1,0,294,10,315,5.0,5.9
7,4,2013,67000,1,0,0,174,58,83,5.0,14.5
285,5,2009,55000,1,1,2,217,26,283,5.0,2.4
1110,9,2008,62000,4,1,2,127,40,15,5.0,2.11
563,3,2017,22526,4,0,0,253,10,318,5.0,7.6
1087,5,2012,57788,4,0,0,195,10,334,5.0,3.6
866,6,2013,72000,1,1,0,7,74,45,8.0,6.0
881,9,2014,83128,1,1,0,139,74,45,7.0,7.45
970,2,2011,75000,4,1,0,278,137,239,5.0,2.1
1434,0,2013,58000,1,1,2,255,29,22,5.0,5.2
838,5,2009,26000,1,1,0,0,93,371,6.0,6.99
1075,9,2017,1000,4,1,0,311,10,315,5.0,6.36
1767,7,2015,59751,1,1,0,64,89,1,7.0,11.62
127,7,2015,29966,1,0,2,178,114,195,5.0,43.6
611,8,2009,65000,1,1,2,84,63,79,5.0,4.9
1446,7,2015,75863,1,1,0,255,29,22,5.0,6.7
1188,9,2013,54000,0,1,0,418,144,279,5.0,3.05
9,1,2014,24000,1,0,0,194,58,123,5.0,25.0
793,3,2018,33218,1,1,0,193,57,119,5.0,19.05
622,8,2015,33425,4,1,0,204,25,17,5.0,4.5
380,10,2013,47000,4,1,0,224,11,335,5.0,4.15
512,2,2015,41000,1,1,0,275,39,56,5.0,11.9
695,4,2011,62000,4,1,0,281,2,284,5.0,2.1
905,4,2016,47035,1,1,0,240,33,0,7.0,6.95
1140,10,2008,56230,4,1,2,208,15,333,5.0,2.4
504,2,2007,55000,4,1,0,72,34,359,5.0,2.65
924,6,2014,70669,1,1,0,131,74,75,7.0,9.0
960,10,2012,69000,4,1,0,312,144,282,5.0,2.1
170,10,2011,65000,4,1,2,246,12,311,5.0,2.5
25,9,2009,30000,1,0,0,47,99,135,5.0,8.95
1348,5,2017,2000,1,0,0,306,35,33,5.0,34.0
1118,10,2011,24255,4,1,0,161,146,372,5.278735151413753,3.15
1668,2,2015,40000,4,1,0,210,7,344,5.0,4.0
436,8,2014,40000,1,1,0,397,37,365,5.0,4.45
170,6,2010,26000,4,1,0,246,12,311,5.0,1.5
11,6,2011,105000,1,0,2,174,58,75,5.0,14.5
234,8,2015,2800,1,1,0,398,37,369,5.0,8.41
654,9,2014,71000,1,0,2,256,39,59,5.0,5.45
446,9,2015,32896,4,0,0,224,36,41,5.0,8.9
706,5,2012,45000,4,1,0,291,10,310,5.0,3.65
143,1,2015,65000,1,0,2,244,64,150,5.0,29.0
7,9,2013,45200,1,0,0,174,58,83,5.0,13.5
401,5,2008,82167,4,0,0,2,79,91,5.0,5.4
557,3,2016,37429,4,1,0,253,10,317,5.0,5.89
1033,5,2016,46000,1,1,0,412,14,342,5.0,8.45
459,4,2011,67031,4,1,0,203,36,41,5.0,4.0
118,9,2013,30000,1,0,0,437,114,211,4.0,45.0
1004,9,2016,47691,4,0,0,360,144,279,5.0,3.94
1461,6,2011,32531,1,0,2,87,64,87,5.0,8.0
330,5,2013,71336,1,1,0,287,26,283,5.0,4.1
1759,2,2006,196000,1,1,0,56,89,3,7.0,6.25
1045,8,2015,28193,1,1,0,413,14,294,5.0,5.25
592,3,2004,52146,4,1,0,0,146,372,5.278735151413753,1.93
1272,5,2013,85000,1,0,0,161,56,154,5.0,21.0
560,0,2015,20780,4,1,0,253,10,317,5.0,4.3
495,9,2014,43081,4,1,0,201,36,41,7.0,5.25
1421,9,2010,35000,4,0,2,37,128,254,5.0,32.0
859,8,2013,36000,1,1,0,198,33,0,7.0,3.9
1704,9,2007,67000,4,1,3,77,49,55,5.0,2.2
842,9,2016,34079,1,1,0,389,11,308,6.0,3.7
72,3,2010,77849,4,0,2,10,92,171,5.0,11.27
956,6,2013,86000,4,1,0,351,137,241,5.0,2.41
46,10,2015,110000,1,0,0,148,58,123,5.0,19.0
1712,5,2015,116000,1,1,2,367,19,280,5.0,5.8
924,3,2016,41840,1,1,0,131,74,75,7.0,13.52
1735,5,2015,19317,1,1,0,65,112,117,7.0,24.5
1586,10,2014,41000,0,1,0,380,7,253,5.0,3.25
1293,7,2017,25601,1,0,0,221,70,164,5.0,56.73
511,6,2015,83950,1,1,0,275,39,56,5.0,9.95
420,10,2012,60000,4,0,0,180,36,42,5.0,5.5
18,5,2015,50000,1,0,0,194,58,123,5.0,25.0
1232,8,2009,37000,4,1,0,201,142,263,5.0,1.0
970,5,2011,76976,4,1,2,278,137,239,5.0,2.15
985,7,2018,21684,4,0,0,327,10,324,5.0,7.89
917,4,2015,62000,1,1,0,156,74,75,7.0,10.25
336,9,2007,1261,4,1,0,254,8,360,5.0,6.0
542,3,2017,59450,4,1,0,246,10,317,5.0,7.53
1325,3,2018,24465,1,0,0,264,70,113,5.0,39.45
449,4,2014,55000,4,1,0,217,36,41,5.0,5.84
253,9,2017,2000,4,1,0,252,38,28,5.0,8.65
977,7,2017,25040,4,1,0,327,10,324,5.0,7.74
704,1,2008,84000,4,1,0,291,10,310,5.0,2.5
1748,10,2007,170428,1,1,2,56,89,3,8.0,5.7
982,9,2016,12573,4,1,0,327,10,324,5.0,5.8
59,5,2012,88000,1,0,0,40,110,184,7.0,36.5
578,4,2012,86000,1,0,2,66,76,155,7.0,9.5
587,3,2012,51019,4,1,0,0,145,371,5.0,3.48
424,9,2013,45000,4,1,0,188,36,42,5.0,4.55
725,6,2012,51000,1,1,0,338,25,350,5.0,3.9
829,10,2007,92000,1,1,0,84,95,267,7.0,2.7
1728,10,2017,29000,1,0,0,60,102,124,7.0,31.0
72,1,2009,70521,4,0,2,10,92,171,5.0,10.3
83,8,2010,51000,1,0,0,159,64,137,5.0,7.75
1196,5,2012,52618,4,1,0,253,144,282,5.0,3.2
1064,4,2013,68000,1,1,0,392,14,343,7.0,4.85
819,7,2016,29022,1,0,2,146,67,128,5.0,34.08
1057,2,2017,80000,1,1,0,379,14,342,7.0,8.1
1590,2,2016,78000,1,1,2,384,25,287,5.0,2.35
961,10,2012,100000,4,1,0,312,144,282,5.0,1.8
526,3,2015,31412,4,1,0,317,139,252,5.0,3.42
269,9,2010,78000,1,0,2,24,108,93,7.0,5.34
264,5,2018,14000,1,0,0,52,75,100,7.0,31.99
1848,1,2011,80000,1,1,0,299,46,13,5.0,4.75
1022,9,2014,46738,4,0,0,259,21,351,5.0,6.1
526,3,2013,54884,4,1,2,317,139,252,5.0,3.69
49,4,2012,74500,1,0,2,95,58,122,5.0,15.0
918,3,2016,67472,1,1,0,156,74,75,7.0,14.5
1159,5,2013,84000,1,1,0,413,14,299,5.0,5.65
1092,8,2011,77400,1,1,0,317,14,296,5.0,2.5
1326,9,2017,14470,1,0,0,279,70,164,5.0,38.5
1434,8,2014,52108,1,1,0,255,29,22,5.0,5.49
1138,8,2013,40000,4,1,0,258,10,333,5.0,3.55
1761,6,2014,105044,1,1,0,64,89,1,7.0,10.75
515,4,2016,24347,4,1,0,150,42,48,5.0,11.0
1112,0,2014,58000,1,1,0,336,14,345,5.0,4.5
924,7,2014,49663,1,1,0,131,74,75,7.0,8.42
456,9,2017,17000,4,0,0,224,36,41,5.0,11.6
779,7,2016,13418,1,0,0,166,74,146,5.0,33.63
285,10,2008,117080,1,1,3,217,26,283,5.0,2.25
112,9,2010,74000,4,0,0,9,92,90,5.0,12.95
1161,5,2010,86514,1,1,0,217,14,371,5.0,4.25
28,3,2014,66882,1,0,0,213,58,123,5.0,25.02
388,7,2014,41460,4,1,0,241,11,338,5.0,3.95
420,9,2011,57000,4,0,0,180,36,42,5.0,4.4
1831,1,2015,34010,4,1,3,170,11,296,5.0,4.95
886,10,2010,96813,1,1,2,39,74,45,8.0,5.5
428,9,2011,84000,4,1,0,180,36,37,5.0,3.25
1531,7,2013,50004,4,1,0,127,46,11,5.0,4.02
921,3,2016,67995,1,1,0,156,74,75,7.0,11.73
1802,2,2012,55000,1,1,0,127,54,16,5.0,9.5
979,5,2017,14900,4,0,0,327,10,324,5.0,8.6
361,6,2013,70961,1,1,0,395,37,365,5.0,4.0
1844,9,2015,40194,4,1,0,128,46,8,5.0,5.55
956,5,2015,96000,4,1,0,351,137,241,5.0,2.5
798,9,2017,35000,1,0,0,224,114,192,7.0,41.6
446,4,2015,50000,4,0,0,224,36,41,5.0,7.41
1403,9,2014,50000,1,1,0,255,29,25,5.0,6.5
970,9,2008,26299,4,1,0,278,137,239,5.0,1.2
1730,1,2015,150386,1,1,0,98,102,124,7.0,23.0
725,8,2012,60000,1,1,0,338,25,350,5.0,2.74
329,5,2013,65000,1,1,0,287,26,283,5.0,3.9
1183,0,2017,80000,1,1,0,376,14,342,5.0,8.0
633,2,2012,92000,1,1,3,344,39,59,5.0,4.0
615,9,2016,13000,4,0,0,61,67,92,5.0,17.75
1092,3,2013,73278,1,1,0,317,14,296,5.0,5.05
13,9,2011,38000,4,0,0,9,61,64,5.0,12.0
1275,7,2016,46936,1,0,0,65,70,167,5.0,29.6
1439,6,2015,55000,1,1,0,283,29,327,5.0,6.5
363,9,2014,19000,4,0,0,142,11,335,5.0,4.75
1863,3,2016,42259,1,0,0,432,61,137,5.0,24.36
1126,9,2011,14000,4,1,2,208,10,333,5.0,3.2
1207,8,2016,16956,4,1,0,346,144,279,5.0,3.6
1086,3,2017,15473,4,1,0,180,137,217,5.0,3.58
1109,4,2011,75000,1,1,0,329,14,347,5.0,2.5
303,0,2013,96000,1,1,2,365,37,350,5.0,3.5
1672,4,2015,25000,4,0,0,261,89,101,5.0,25.0
1207,9,2010,38000,4,1,2,346,144,279,5.0,1.75
1276,1,2005,54000,1,0,0,14,113,159,5.0,10.0
997,6,2018,4131,4,0,0,327,10,324,5.0,7.75
476,5,2016,31700,4,1,0,248,12,344,5.0,6.45
879,10,2017,66988,1,0,0,139,74,45,7.0,10.0
1819,9,2014,54230,4,1,0,170,11,299,5.0,4.5
713,8,2015,35000,4,1,0,188,10,312,5.0,3.4
1675,9,2010,62714,4,0,0,41,82,110,5.0,4.5
1207,5,2015,45295,4,1,0,253,144,282,5.0,4.3
106,10,2018,7000,1,0,0,227,64,150,5.0,46.0
966,2,2016,57000,4,0,0,374,144,282,5.0,3.4
1307,4,2013,40100,1,0,0,123,70,119,5.0,14.5
952,4,2013,56000,4,1,0,381,137,241,5.0,2.1
1165,9,2012,15000,4,1,0,246,10,333,5.0,3.65
194,8,2014,14000,4,1,0,232,12,320,5.0,3.0
752,0,2009,68000,1,1,2,356,25,350,5.0,3.95
1543,4,2012,83000,1,0,0,37,91,107,5.0,6.75
1687,7,2013,81504,1,1,0,328,19,339,5.0,6.53
1736,5,2015,73500,1,1,0,65,112,116,7.0,22.0
1522,10,2013,52900,4,0,0,100,46,12,5.0,4.75
387,9,2017,20000,4,0,0,171,11,338,5.0,5.99
1831,6,2011,46000,4,1,0,170,11,296,5.0,3.05
1831,4,2010,65000,4,1,0,170,11,296,5.0,2.4
1224,10,2007,42000,4,1,3,232,144,282,5.0,1.3
1707,7,2016,36681,1,1,0,367,19,281,5.0,6.71
924,0,2014,67000,1,1,2,131,74,75,7.0,7.2
563,2,2016,18000,4,0,0,253,10,318,5.0,5.4
258,7,2015,56409,1,1,0,349,37,349,5.0,6.63
1063,9,2016,65263,0,1,0,207,21,313,7.0,7.5
457,3,2018,20300,4,0,0,224,36,41,5.0,14.21
423,8,2010,45008,4,1,0,188,36,42,5.0,3.0
1013,7,2017,21799,4,1,0,360,144,279,5.0,5.11
1855,10,2011,57328,4,1,0,128,46,13,5.0,3.39
1779,5,2017,35358,1,0,0,23,102,121,7.0,22.99
758,4,2009,46946,4,1,2,241,10,312,5.0,2.35
1092,8,2012,39772,1,1,0,362,14,297,5.0,2.85
28,4,2014,58000,1,0,0,213,58,123,5.0,18.5
1447,1,2014,52000,4,1,0,74,46,6,5.0,5.99
466,5,2008,152000,4,1,2,81,53,61,5.0,3.0
1647,6,2016,42700,4,1,0,370,12,329,5.0,3.6
7,5,2014,60000,1,0,0,174,58,83,5.0,24.0
1138,3,2015,33195,4,1,0,258,10,333,5.0,6.26
1730,5,2010,110000,1,1,0,98,102,124,7.0,13.7
1297,9,2016,52000,1,0,0,136,70,166,5.0,35.0
760,7,2015,64399,1,1,0,338,25,350,5.0,5.02
1208,9,2015,55000,4,1,0,329,10,315,5.0,3.1
1848,1,2012,50000,1,1,0,299,46,13,5.0,5.5
1138,8,2014,33485,4,1,0,258,10,333,5.0,3.59
220,8,2015,32000,1,1,0,294,14,353,5.0,4.65
423,1,2009,71400,4,1,3,188,36,42,5.0,3.8
518,5,2016,41713,1,1,0,275,39,56,5.0,12.5
454,5,2017,46000,1,1,0,394,37,365,5.0,12.9
1081,5,2015,52950,4,1,0,91,137,219,5.0,2.35
1153,2,2015,29500,4,1,0,294,10,315,5.0,4.15
1301,3,2012,63888,1,0,0,91,113,173,5.0,22.58
952,0,2016,60000,4,1,0,381,137,241,5.0,2.65
333,4,2010,59196,4,1,2,143,9,288,5.0,2.25
1769,5,2016,121362,1,1,0,85,83,85,7.0,16.0
95,9,2013,78000,1,0,0,239,64,128,5.0,19.5
579,1,2015,59000,1,0,0,66,76,155,7.0,21.0
109,0,2012,95000,1,0,2,345,64,150,5.0,17.5
302,5,2010,84000,1,1,2,217,26,283,5.0,2.41
1712,1,2012,58253,1,1,2,367,19,371,5.0,4.45
812,3,2014,64557,1,0,2,55,74,146,5.0,29.93
1721,10,2012,24500,4,1,2,235,146,372,5.278735151413753,2.95
967,8,2009,68078,4,1,0,278,137,239,5.0,1.02
1731,6,2009,149706,1,1,0,26,112,120,7.0,11.0
261,9,2013,25984,4,1,0,150,38,27,5.0,5.35
991,9,2017,15544,4,1,0,327,10,324,5.0,5.65
1352,9,2015,34000,1,0,0,369,66,30,5.0,22.0
642,9,2013,24000,4,0,0,189,42,50,5.0,5.95
329,10,2011,95000,1,1,3,287,26,283,5.0,2.35
367,10,2014,52000,1,1,2,395,37,365,5.0,4.1
1434,10,2012,135000,1,1,0,255,29,22,5.0,5.4
238,4,2017,39000,1,1,0,356,37,368,5.0,8.45
154,6,2013,45306,1,0,2,19,114,182,4.0,42.5
1730,9,2010,140000,1,1,0,98,102,124,7.0,10.75
598,10,2010,55000,3,1,2,79,2,266,5.0,1.65
901,7,2015,67415,1,0,0,18,98,142,7.0,11.03
1003,8,2016,25562,4,1,0,360,144,279,5.0,3.5
764,6,2016,30292,4,1,0,246,10,316,5.0,6.3
236,1,2014,84056,4,1,0,252,145,52,5.0,6.75
1027,6,2017,62691,1,1,0,400,14,342,5.0,7.5
8,10,2013,87000,1,0,0,194,58,123,5.0,15.5
369,4,2015,52513,4,1,0,224,11,335,5.0,4.65
249,7,2016,43983,4,0,0,144,38,28,5.0,7.58
960,5,2013,90121,4,1,0,312,144,282,5.0,2.2
34,1,2011,50000,1,0,3,178,110,183,5.0,21.0
1812,8,2011,42500,1,0,0,236,58,114,5.0,5.25
1159,7,2016,62192,1,1,0,413,14,299,5.0,5.22
852,2,2011,128000,1,1,3,263,29,273,5.0,2.0
1023,7,2018,38394,4,1,0,330,30,9,5.0,9.18
1620,3,2013,37287,4,1,0,397,134,219,4.0,1.74
420,4,2011,60000,4,0,0,180,36,42,5.0,4.45
310,3,2017,39419,4,1,0,229,9,338,5.0,4.95
765,4,2014,55000,1,1,0,347,25,345,5.0,5.64
253,9,2016,7000,4,1,0,252,38,28,5.0,6.9
7,5,2011,85000,1,0,0,174,58,83,5.0,13.95
71,5,2013,51000,1,0,2,300,64,80,5.0,17.0
1636,1,2012,90000,1,1,2,90,74,70,7.0,4.6
898,6,2010,105000,1,1,2,39,74,45,8.0,5.21
519,3,2017,36458,4,1,0,137,42,48,5.0,12.34
434,2,2006,109000,4,1,0,182,36,0,5.0,1.5
133,4,2015,49000,1,0,0,190,64,142,5.0,22.99
1423,9,2011,8000,4,0,0,432,122,371,2.0,43.0
821,5,2010,45000,1,0,0,117,114,184,6.0,40.0
972,2,2008,68000,4,1,3,278,137,239,5.0,1.2
690,9,2011,54000,4,0,0,263,10,312,5.0,2.9
536,4,2016,28000,4,0,0,113,67,89,5.0,13.9
1024,4,2016,38500,1,1,2,412,14,342,5.0,7.85
149,3,2016,17738,1,0,0,138,114,193,5.0,54.45
200,8,2012,67132,1,1,0,83,94,309,9.0,4.75
1842,9,2011,47000,1,1,0,303,37,25,5.0,3.25
450,9,2015,28005,4,1,0,217,36,41,5.0,7.1
1168,8,2017,13000,4,1,0,294,10,315,5.0,4.65
1804,8,2012,67000,1,1,0,266,58,72,5.0,5.0
764,4,2015,50000,4,1,0,246,10,316,5.0,4.95
924,1,2014,55000,1,1,0,131,74,75,7.0,9.8
1001,8,2015,30458,4,1,0,360,144,279,5.0,2.99
1844,9,2014,46000,4,1,0,128,46,8,5.0,4.45
1624,10,2011,50000,4,1,2,371,134,226,4.0,0.75
680,4,2016,36676,0,1,0,383,10,317,5.0,5.0
245,2,2014,72563,1,1,2,352,37,364,5.0,5.0
1119,10,2015,67000,4,1,0,161,146,372,5.278735151413753,4.7
536,3,2015,58239,4,0,0,113,67,89,5.0,9.69
178,3,2015,57934,1,1,0,232,14,293,8.0,5.5
1821,6,2015,63000,1,1,0,288,37,347,5.0,5.11
1470,9,2012,27014,4,1,0,164,11,303,5.0,2.19
1847,2,2012,90906,1,1,0,299,46,13,5.0,4.25
901,5,2013,61202,1,0,0,18,98,142,7.0,14.5
1405,9,2014,51000,1,1,0,283,29,326,5.0,5.65
1728,0,2016,88008,1,0,2,60,102,124,7.0,22.5
1120,9,2007,55000,4,1,2,161,146,372,5.278735151413753,1.75
